0,instantaneous_scfh,instantaneous_kgh,instantaneous_scfh_CH4,mole_frac,moving_kgh,moving_scfh,moving_scfh_CH4
2021-10-20 17:44:38+00:00,1092.4991137048714,20.153880000000004,1050.9841473840863,0.962,,,
2021-10-20 17:44:39+00:00,1093.7480632659367,20.176920000000006,1052.185636861831,0.962,,,
2021-10-20 17:44:40+00:00,1094.5286567416022,20.19132,1052.9365677854212,0.962,,,
2021-10-20 17:44:41+00:00,1098.4706537937143,20.26404000000001,1056.7287689495531,0.962,,,
2021-10-20 17:44:42+00:00,1186.7557758915088,21.892680000000006,1141.6590564076314,0.962,,,
2021-10-20 17:44:43+00:00,1268.503427630603,23.400720000000007,1220.3002973806401,0.962,,,
2021-10-20 17:44:44+00:00,1297.619564272935,23.937840000000005,1248.3100208305634,0.962,,,
2021-10-20 17:44:45+00:00,1317.7783907820026,24.30972000000001,1267.7028119322865,0.962,,,
2021-10-20 17:44:46+00:00,1325.9941371133846,24.46128000000001,1275.6063599030758,0.962,,,
2021-10-20 17:44:47+00:00,1332.7072410041096,24.585120000000003,1282.0643658459535,0.962,,,
2021-10-20 17:44:48+00:00,1338.386058539578,24.689880000000006,1287.527388315074,0.962,,,
2021-10-20 17:44:49+00:00,1342.5036891237146,24.76584,1291.4885489370133,0.962,,,
2021-10-20 17:44:50+00:00,1345.723637210836,24.82524,1294.586138996824,0.962,,,
2021-10-20 17:44:51+00:00,1349.4119413833564,24.893280000000008,1298.1342876107888,0.962,,,
2021-10-20 17:44:52+00:00,1351.7537218103537,24.936480000000007,1300.3870803815603,0.962,,,
2021-10-20 17:44:53+00:00,1353.8418093577595,24.97500000000001,1302.3958206021646,0.962,,,
2021-10-20 17:44:54+00:00,1356.378738153673,25.021800000000006,1304.8363461038334,0.962,,,
2021-10-20 17:44:55+00:00,1358.0570141263545,25.05276000000001,1306.450847589553,0.962,,,
2021-10-20 17:44:56+00:00,1359.5401417301196,25.080120000000008,1307.877616344375,0.962,,,
2021-10-20 17:44:57+00:00,1361.198902865909,25.110720000000008,1309.4733445570046,0.962,14.674247999999999,795.4598784097892,765.2324030302169
2021-10-20 17:44:58+00:00,1362.233189221166,25.129800000000003,1310.4683280307615,0.962,14.953467999999997,810.5958027344689,779.7931622305588
2021-10-20 17:44:59+00:00,1363.1503865550735,25.14672000000001,1311.3506718659808,0.962,15.232875999999997,825.7419181406364,794.3637252512918
2021-10-20 17:45:00+00:00,1364.262732257897,25.167240000000003,1312.4207484320968,0.962,15.512511999999997,840.9003929435019,808.9461780116484
2021-10-20 17:45:01+00:00,1365.0433257335628,25.181640000000005,1313.1716793556875,0.962,15.792307999999998,856.0675410072082,823.5369744489338
2021-10-20 17:45:02+00:00,1365.6678005140952,25.193160000000002,1313.7724240945595,0.962,16.072232,871.241627679587,838.1344458277622
2021-10-20 17:45:03+00:00,1366.4874236635444,25.208280000000006,1314.5609015643297,0.962,16.352324,886.4248212758487,852.7406780673658
2021-10-20 17:45:04+00:00,1366.9752945858356,25.217280000000006,1315.0302333915738,0.962,16.632516,901.6134356601358,867.3521251050499
2021-10-20 17:45:05+00:00,1367.443650671235,25.22592000000001,1315.480791945728,0.962,16.912804,916.8072540009273,881.9685783488914
2021-10-20 17:45:06+00:00,1367.9510364304178,25.23528000000001,1315.968897046062,0.962,17.193196,932.0067099612653,896.5904549827364
2021-10-20 17:45:07+00:00,1371.8930334825295,25.308,1319.7610982101933,0.962,17.474396000000002,947.2499658888489,911.2544671850719
2021-10-20 17:45:08+00:00,1410.9617369395996,26.028720000000007,1357.3451909358948,0.962,17.651628000000002,956.8573369221259,920.4967581190845
2021-10-20 17:45:09+00:00,1453.7577742429735,26.818200000000004,1398.5149788217404,0.962,17.839556,967.0445154426056,930.296823855786
2021-10-20 17:45:10+00:00,1489.079629016848,27.4698,1432.4946031142076,0.962,18.033800000000003,977.5740709347734,940.4262562392512
2021-10-20 17:45:11+00:00,1502.6814703303235,27.720720000000004,1445.579574457771,0.962,18.230076000000004,988.2137768396185,950.6616533197122
2021-10-20 17:45:12+00:00,1512.673066818845,27.90504000000001,1455.191490279729,0.962,18.427964000000006,998.9408658474338,960.9811129452305
2021-10-20 17:45:13+00:00,1517.8444985951303,28.000440000000005,1460.1664076485154,0.962,18.625992000000004,1009.6755439584848,971.3078732880615
2021-10-20 17:45:14+00:00,1522.0401885268338,28.077840000000005,1464.202661362814,0.962,18.824436000000006,1020.4327725477217,981.6563271909074
2021-10-20 17:45:15+00:00,1526.7237493808282,28.164240000000003,1468.7082469043567,0.962,19.023384000000004,1031.2173219086071,992.0310636760789
2021-10-20 17:45:16+00:00,1529.6704897514662,28.218600000000006,1471.5430111409105,0.962,19.222656000000004,1042.0194346226947,1002.4226961070312
2021-10-20 17:45:17+00:00,1532.4806262638629,28.270440000000004,1474.246362465836,0.962,19.422220000000003,1052.8373760378167,1012.8295557483787
2021-10-20 17:45:18+00:00,1535.9737820674673,28.33488000000001,1477.6067783489034,0.962,19.622368,1063.6869748550075,1023.266869810516
2021-10-20 17:45:19+00:00,1538.3545921682473,28.3788,1479.8971176658538,0.962,19.822836000000002,1074.5539201938795,1033.720871226511
2021-10-20 17:45:20+00:00,1540.618313247678,28.420560000000002,1482.0748173442662,0.962,20.023616000000004,1085.437778391391,1044.1911428125172
2021-10-20 17:45:21+00:00,1543.2723310649417,28.469520000000003,1484.627982484474,0.962,20.224772000000005,1096.3420187518784,1054.6810220393058
2021-10-20 17:45:22+00:00,1544.8920625269482,28.499400000000005,1486.186164150924,0.962,20.426148000000005,1107.2581848460215,1065.1823738218718
2021-10-20 17:45:23+00:00,1546.804516542329,28.534680000000005,1488.0259449137207,0.962,20.627828000000004,1118.190830135762,1075.6995785906024
2021-10-20 17:45:24+00:00,1548.3071589829858,28.562400000000007,1489.4714869416323,0.962,20.829772000000006,1129.1377863058901,1086.2305504262654
2021-10-20 17:45:25+00:00,1549.3999898489178,28.582560000000008,1490.522790234659,0.962,21.031920000000007,1140.0958008835898,1096.7721604500125
2021-10-20 17:45:26+00:00,1550.2000981614751,28.597320000000007,1491.292494431339,0.962,21.234244000000007,1151.0633560482145,1107.3229485183815
2021-10-20 17:45:27+00:00,1551.2929290274071,28.617480000000008,1492.3437977243657,0.962,21.43682800000001,1162.0450052617052,1117.8872950617597
2021-10-20 17:45:28+00:00,1552.3857598933391,28.637640000000008,1493.395101017392,0.962,21.63606800000001,1172.8453833236247,1128.277258757326
2021-10-20 17:45:29+00:00,1553.4590759223795,28.65744000000001,1494.427631037329,0.962,21.82036400000001,1182.8356788230199,1137.8879230277444
2021-10-20 17:45:30+00:00,1554.805599667903,28.682280000000002,1495.7229868805225,0.962,21.99274400000001,1192.1800332213018,1146.8771919588917
2021-10-20 17:45:31+00:00,1561.9480299702445,28.81404000000001,1502.5940048313753,0.962,22.161836000000008,1201.3461521093066,1155.6949983291524
2021-10-20 17:45:32+00:00,1617.35065190562,29.836080000000006,1555.8913271332065,0.962,22.33916400000001,1210.958727099088,1164.942295469322
2021-10-20 17:45:33+00:00,1626.7958329611754,30.01032,1564.9775913086507,0.962,22.515972000000012,1220.543113991137,1174.1624756594733
2021-10-20 17:45:34+00:00,1648.6719651167075,30.41388,1586.0224304422725,0.962,22.696176000000012,1230.3115908445307,1183.559750392438
2021-10-20 17:45:35+00:00,1659.5612441022445,30.61476,1596.4979168263592,0.962,22.877732000000016,1240.1533567520285,1193.0275291954508
2021-10-20 17:45:36+00:00,1670.9579088469643,30.825000000000003,1607.4615083107797,0.962,23.060668000000014,1250.0699295342774,1202.5672722119743
2021-10-20 17:45:37+00:00,1676.8513895882406,30.933720000000008,1613.1310367838873,0.962,23.244240000000012,1260.0209785283685,1212.1401813442899
2021-10-20 17:45:38+00:00,1683.2522560886998,31.051800000000004,1619.2886703573292,0.962,23.42866000000001,1270.0179958049152,1221.757311964328
2021-10-20 17:45:39+00:00,1686.2380261331211,31.106880000000007,1622.1609811400624,0.962,23.61315200000001,1280.0189160488405,1231.378197238984
2021-10-20 17:45:40+00:00,1690.9020721502238,31.192920000000004,1626.6477934085153,0.962,23.798240000000014,1290.0521441893975,1241.0301627101996
2021-10-20 17:45:41+00:00,1693.9073570315368,31.248359999999998,1629.5388774643384,0.962,23.983624000000013,1300.1014178625096,1250.6975639837337
2021-10-20 17:45:42+00:00,1697.4005128351414,31.312800000000014,1632.899293347406,0.962,24.169352000000018,1310.1693390464295,1260.3829041626648
2021-10-20 17:45:43+00:00,1699.6837487514633,31.354920000000003,1635.0957662989076,0.962,24.35531600000002,1320.2500532900895,1270.0805512650657
2021-10-20 17:45:44+00:00,1701.5571730930615,31.38948000000001,1636.8980005155252,0.962,24.541456000000018,1330.340308120674,1279.7873764120882
2021-10-20 17:45:45+00:00,1703.6062309666836,31.42728,1638.8691941899497,0.962,24.727796000000016,1340.4414045273097,1289.5046311552715
2021-10-20 17:45:46+00:00,1704.6795469957242,31.447080000000007,1639.9017242098867,0.962,24.914220000000014,1350.5470543958868,1299.2262663288427
2021-10-20 17:45:47+00:00,1706.3187932946223,31.477320000000013,1641.4786791494266,0.962,25.10085600000001,1360.6641963350778,1308.9589568743443
2021-10-20 17:45:48+00:00,1707.099386770288,31.49172,1642.229610073017,0.962,25.28757600000001,1370.7858917362103,1318.6960278502338
2021-10-20 17:45:49+00:00,1707.7238615508204,31.50324,1642.8303548118893,0.962,25.47436400000001,1380.9112732731999,1328.4366448888177
2021-10-20 17:45:50+00:00,1708.5434847002696,31.51836000000001,1643.6188322816593,0.962,25.661272000000007,1391.0431597558202,1338.1835196850984
2021-10-20 17:45:51+00:00,1709.8314639351179,31.542120000000008,1644.8578683055835,0.962,25.84840400000001,1401.1871888036176,1347.9420756290792
2021-10-20 17:45:52+00:00,1710.9047799641585,31.561920000000008,1645.8903983255204,0.962,26.035736000000007,1411.3420594274658,1357.7110611692212
2021-10-20 17:45:53+00:00,1711.900036645632,31.580280000000002,1646.847835253098,0.962,26.21529200000001,1421.0754095744544,1367.0745440106243
2021-10-20 17:45:54+00:00,1713.0709268591306,31.601880000000005,1647.9742316384836,0.962,26.37264000000001,1429.6049111167497,1375.2799244943121
2021-10-20 17:45:55+00:00,1713.8710351716884,31.616640000000004,1648.7439358351642,0.962,26.518704000000014,1437.5227309382524,1382.896867162598
2021-10-20 17:45:56+00:00,1714.7101731580287,31.632120000000004,1649.5511865780236,0.962,26.65880000000002,1445.117038130396,1390.2025906814401
2021-10-20 17:45:57+00:00,1715.8810633715275,31.65372000000001,1650.6775829634093,0.962,26.795336000000017,1452.5183652688331,1397.3226673886168
2021-10-20 17:45:58+00:00,1716.8372903792178,31.671360000000004,1651.5974733448074,0.962,26.930256000000014,1459.8320924727793,1404.3584729588129
2021-10-20 17:45:59+00:00,1717.7349728762335,31.687920000000013,1652.4610439069365,0.962,27.063964000000013,1467.0801197258568,1411.3310751762733
2021-10-20 17:46:00+00:00,1718.652170210141,31.70484000000001,1653.3433877421558,0.962,27.19652000000001,1474.265699500881,1418.2436029198464
2021-10-20 17:46:01+00:00,1719.8620900974227,31.727160000000005,1654.5073306737206,0.962,27.32853600000001,1481.4220070205674,1425.1279707537847
2021-10-20 17:46:02+00:00,1720.8378319420046,31.745160000000002,1655.4459943282084,0.962,27.46005200000001,1488.551210600127,1431.986264597321
2021-10-20 17:46:03+00:00,1722.3795040564448,31.77360000000001,1656.9290829022998,0.962,27.591104000000012,1495.6552617232483,1438.8203617777635
2021-10-20 17:46:04+00:00,1723.4723349223766,31.793760000000006,1657.9803861953262,0.962,27.72188800000001,1502.7447851344614,1445.6404832993505
2021-10-20 17:46:05+00:00,1724.2919580718258,31.808880000000006,1658.7688636650964,0.962,27.85216800000001,1509.8069877740259,1452.434322238612
2021-10-20 17:46:06+00:00,1724.8969180154668,31.820040000000006,1659.350835130879,0.962,27.982332000000007,1516.862902299481,1459.2221120120996
2021-10-20 17:46:07+00:00,1725.423818611541,31.829760000000007,1659.8577135043024,0.962,28.11231200000001,1523.9088425749692,1466.0003065571195
2021-10-20 17:46:08+00:00,1726.4581049667981,31.84884000000001,1660.8526969780598,0.962,28.242256000000012,1530.9528313667686,1472.7766237748301
2021-10-20 17:46:09+00:00,1726.7117978463896,31.85352,1661.0967495282266,0.962,28.371996000000017,1537.9857617509958,1479.5423028044568
2021-10-20 17:46:10+00:00,1727.453361648272,31.867200000000004,1661.8101339056377,0.962,28.501728000000018,1545.018258472181,1486.307564650237
2021-10-20 17:46:11+00:00,1727.9607474074546,31.87656000000001,1662.2982390059713,0.962,28.63075600000002,1552.012592845667,1493.0361143175305
2021-10-20 17:46:12+00:00,1728.5266776773124,31.887000000000004,1662.8426639255745,0.962,28.741804000000023,1558.0322695321763,1498.8270432899521
2021-10-20 17:46:13+00:00,1728.97551892582,31.895280000000007,1663.2744492066388,0.962,28.836188000000025,1563.148626102123,1503.748978310241
2021-10-20 17:46:14+00:00,1729.580478869461,31.906440000000003,1663.8564206724216,0.962,28.924728000000023,1567.9481918198621,1508.3661605307059
2021-10-20 17:46:15+00:00,1730.2244684868851,31.91832,1664.4759386843834,0.962,29.009268000000024,1572.530926016583,1512.7747508279517
2021-10-20 17:46:16+00:00,1731.0831213101176,31.934160000000006,1665.301962700333,0.962,29.092300000000023,1577.0319147298799,1517.1047019701432
2021-10-20 17:46:17+00:00,1731.551477395517,31.9428,1665.7525212544872,0.962,29.174052000000017,1581.4635173564511,1521.3679036969047
2021-10-20 17:46:18+00:00,1732.254011523616,31.955760000000005,1666.4283590857187,0.962,29.25478400000002,1585.8398279451626,1525.5779144832454
2021-10-20 17:46:19+00:00,1732.7809121196908,31.96548000000001,1666.9352374591424,0.962,29.334780000000016,1590.1762415340067,1529.7495443557134
2021-10-20 17:46:20+00:00,1733.1516940206318,31.97232,1667.2919296478478,0.962,29.414192000000014,1594.4809977207822,1533.8907198073914
2021-10-20 17:46:21+00:00,1733.190723694415,31.973040000000005,1667.3294761940272,0.962,29.49285600000001,1598.7452064131273,1537.9928885694274
2021-10-20 17:46:22+00:00,1732.9955753254985,31.969440000000002,1667.1417434631296,0.962,29.57100000000001,1602.9812270077402,1542.067940381445
2021-10-20 17:46:23+00:00,1732.9175159779322,31.968000000000007,1667.0666503707707,0.962,29.64870000000001,1607.1931793035199,1546.1198384899849
2021-10-20 17:46:24+00:00,1732.9955753254985,31.969440000000002,1667.1417434631296,0.962,29.725896000000006,1611.3778108276515,1550.1454540161994
2021-10-20 17:46:25+00:00,1733.0346049992818,31.97016,1667.179290009309,0.962,29.802756000000006,1615.5442285040174,1554.1535478208634
2021-10-20 17:46:26+00:00,1733.0736346730653,31.970880000000005,1667.2168365554887,0.962,29.879320000000003,1619.6946006478277,1558.1462058232091
2021-10-20 17:46:27+00:00,1733.3078127157648,31.9752,1667.4421158325656,0.962,29.955592,1623.829144090604,1562.1236366151595
2021-10-20 17:46:28+00:00,1733.4053869002232,31.977000000000007,1667.5359821980146,0.962,30.031671999999997,1627.953279620371,1566.091054994796
2021-10-20 17:46:29+00:00,1733.5029610846811,31.978800000000003,1667.6298485634632,0.962,30.107583999999992,1632.0683082262556,1570.049712513657
2021-10-20 17:46:30+00:00,1733.5029610846811,31.978800000000003,1667.6298485634632,0.962,30.183267999999988,1636.1709774354422,1573.9964802928941
2021-10-20 17:46:31+00:00,1733.971317170081,31.98744000000001,1668.0804071176178,0.962,30.25888799999999,1640.270177340292,1577.9399106013598
2021-10-20 17:46:32+00:00,1734.3225842341303,31.99392000000001,1668.4183260332334,0.962,30.33445199999999,1644.366341603848,1581.8804206229006
2021-10-20 17:46:33+00:00,1734.7909403195297,32.00256,1668.8688845873876,0.962,30.409943999999992,1648.4586029000257,1585.8171759898235
2021-10-20 17:46:34+00:00,1735.1226925466876,32.008680000000005,1669.1880302299135,0.962,30.485403999999992,1652.5491295440352,1589.7522626213606
2021-10-20 17:46:35+00:00,1735.3373557524958,32.012640000000005,1669.394536233901,0.962,30.56081199999999,1656.6368373782716,1593.684637557896
2021-10-20 17:46:36+00:00,1735.6691079796537,32.01876000000001,1669.7136818764268,0.962,30.636183999999993,1660.7225937288188,1597.6151351671224
2021-10-20 17:46:37+00:00,1736.137464065053,32.02740000000001,1670.164240430581,0.962,30.71084399999999,1664.7697540686243,1601.5085034140152
2021-10-20 17:46:38+00:00,1736.7814536824776,32.03928000000001,1670.7837584425433,0.962,30.777627999999993,1668.3899731435454,1604.9911541640895
2021-10-20 17:46:39+00:00,1737.3083542785519,32.04900000000001,1671.2906368159668,0.962,30.83574799999999,1671.5405351439406,1608.0219948084698
2021-10-20 17:46:40+00:00,1737.854769711518,32.05908000000001,1671.8162884624803,0.962,30.886739999999993,1674.3047033738817,1610.681124645673
2021-10-20 17:46:41+00:00,1738.0889477542175,32.06340000000001,1672.0415677395572,0.962,30.934991999999998,1676.920342011925,1613.1973690154707
2021-10-20 17:46:42+00:00,1738.0499180804343,32.06268,1672.0040211933776,0.962,30.981187999999996,1679.4245292481648,1615.6063971367334
2021-10-20 17:46:43+00:00,1738.069432917326,32.06304,1672.0227944664675,0.962,31.026327999999996,1681.8714729628557,1617.9603569902663
2021-10-20 17:46:44+00:00,1738.225551612459,32.06592,1672.1729806511855,0.962,31.070639999999997,1684.2735325526965,1620.2711383156925
2021-10-20 17:46:45+00:00,1738.6353631871837,32.07348,1672.5672193860705,0.962,31.114075999999997,1686.6281060394335,1622.5362380099336
2021-10-20 17:46:46+00:00,1739.0842044356914,32.08176,1672.999004667135,0.962,31.156999999999996,1688.9549250914806,1624.7746379380028
2021-10-20 17:46:47+00:00,1739.6111050317659,32.09148000000001,1673.5058830405587,0.962,31.199455999999998,1691.2563748555685,1626.988632611055
2021-10-20 17:46:48+00:00,1740.4307281812148,32.1066,1674.2943605103285,0.962,31.241364,1693.5281187012765,1629.1740501906263
2021-10-20 17:46:49+00:00,1741.094232635531,32.11884000000001,1674.9326517953807,0.962,31.282920000000004,1695.7807813731356,1631.3411116809546
2021-10-20 17:46:50+00:00,1741.6991925791717,32.13000000000001,1675.5146232611633,0.962,31.324136000000003,1698.0150133657075,1633.4904428578093
2021-10-20 17:46:51+00:00,1742.3626970334874,32.14224,1676.1529145462148,0.962,31.364944000000005,1700.2271285431357,1635.6184976584955
2021-10-20 17:46:52+00:00,1742.8505679557784,32.15124,1676.6222463734587,0.962,31.405520000000003,1702.426667492345,1637.7344541276345
2021-10-20 17:46:53+00:00,1743.2018350198282,32.157720000000005,1676.9601652890747,0.962,31.445776000000002,1704.6088599198727,1639.8337232429164
2021-10-20 17:46:54+00:00,1743.7092207790108,32.167080000000006,1677.4482703894084,0.962,31.48582800000001,1706.7799939398285,1641.9223541701142
2021-10-20 17:46:55+00:00,1744.1970917013018,32.176080000000006,1677.9176022166523,0.962,31.525756000000012,1708.9444061826325,1644.004518747692
2021-10-20 17:46:56+00:00,1744.743507134268,32.18616000000001,1678.4432538631656,0.962,31.565632000000015,1711.1059996156637,1646.0839716302678
2021-10-20 17:46:57+00:00,1745.1533187089926,32.19372000000001,1678.8374925980509,0.962,31.60536800000002,1713.2600039454592,1648.1561237955307
2021-10-20 17:46:58+00:00,1745.3094374041257,32.19660000000001,1678.9876787827689,0.962,31.644912000000023,1715.4036003622457,1650.2182635484794
2021-10-20 17:46:59+00:00,1745.6802193050669,32.20344,1679.3443709714743,0.962,31.684312000000027,1717.5393908442754,1652.272893992192
2021-10-20 17:47:00+00:00,1746.3632385962744,32.21604000000001,1680.001435529616,0.962,31.723576000000023,1719.6678090545909,1654.3204323105151
2021-10-20 17:47:01+00:00,1746.773050170999,32.223600000000005,1680.3956742645012,0.962,31.761460000000017,1721.7214203901547,1656.2960064153278
2021-10-20 17:47:02+00:00,1747.1633469088317,32.2308,1680.771139726296,0.962,31.788068000000017,1723.1637836679683,1657.6835598885846
2021-10-20 17:47:03+00:00,1747.865881036931,32.24376,1681.4469775575274,0.962,31.812884000000015,1724.5090064243657,1658.9776641802387
2021-10-20 17:47:04+00:00,1748.2756926116554,32.25132000000001,1681.8412162924124,0.962,31.833300000000012,1725.615714507643,1660.0423173563513
2021-10-20 17:47:05+00:00,1748.626959675705,32.2578,1682.1791352080281,0.962,31.851556000000013,1726.6053335695701,1660.9943308939253
2021-10-20 17:47:06+00:00,1749.2709492931294,32.269680000000015,1682.7986532199905,0.962,31.867608000000015,1727.4754784634165,1661.8314102818053
2021-10-20 17:47:07+00:00,1749.9539685843367,32.28228000000001,1683.4557177781319,0.962,31.882592000000013,1728.287729341151,1662.6127956261857
2021-10-20 17:47:08+00:00,1750.773591733786,32.2974,1684.2441952479019,0.962,31.896432000000008,1729.0379664038744,1663.3345236805258
2021-10-20 17:47:09+00:00,1751.7883632521512,32.316120000000005,1685.2204054485694,0.962,31.90986800000001,1729.7663034829748,1664.0351839506204
2021-10-20 17:47:10+00:00,1752.393323195792,32.32728,1685.8023769143517,0.962,31.92247200000001,1730.449539605703,1664.6924571006853
2021-10-20 17:47:11+00:00,1752.9202237918666,32.337,1686.3092552877756,0.962,31.93456800000001,1731.1052381252625,1665.3232390765013
2021-10-20 17:47:12+00:00,1753.4666392248328,32.34708000000001,1686.8349069342892,0.962,31.94606000000001,1731.7281950851482,1665.9225236719112
