0,instantaneous_scfh,instantaneous_kgh,instantaneous_scfh_CH4,mole_frac,moving_kgh,moving_scfh,moving_scfh_CH4
2021-10-18 17:28:24+00:00,23014.15,424.5535868940742,22139.6123,0.962,429.6727893016928,23291.651111111176,22406.568368888777
2021-10-18 17:28:25+00:00,23014.15,424.5535868940742,22139.6123,0.962,429.58892900559664,23287.10522222229,22402.195223777664
2021-10-18 17:28:26+00:00,23014.15,424.5535868940742,22139.6123,0.962,429.50506870950056,23282.5593333334,22397.82207866655
2021-10-18 17:28:27+00:00,22991.89,424.14294549109985,22118.19818,0.962,429.4144648264234,23277.647888888958,22393.097269110996
2021-10-18 17:28:28+00:00,22991.89,424.14294549109985,22118.19818,0.962,429.3238609433463,23272.736444444516,22388.372459555445
2021-10-18 17:28:29+00:00,22890.44,422.27144637466904,22020.60328,0.962,429.2124626256421,23266.69777777785,22382.56326222211
2021-10-18 17:28:30+00:00,22890.44,422.27144637466904,22020.60328,0.962,429.101064307938,23260.65911111118,22376.754064888777
2021-10-18 17:28:31+00:00,22890.44,422.27144637466904,22020.60328,0.962,428.98966599023385,23254.620444444514,22370.94486755544
2021-10-18 17:28:32+00:00,22890.44,422.27144637466904,22020.60328,0.962,428.87826767252966,23248.58177777785,22365.13567022211
2021-10-18 17:28:33+00:00,22916.26,422.7477608861155,22045.442119999996,0.962,428.77216173828606,23242.83000000007,22359.60245999989
2021-10-18 17:28:34+00:00,22916.26,422.7477608861155,22045.442119999996,0.962,428.66605580404246,23237.07822222229,22354.069249777665
2021-10-18 17:28:35+00:00,22934.0,423.0750195783332,22062.507999999998,0.962,428.56358607749013,23231.523555555625,22348.725660444332
2021-10-18 17:28:36+00:00,22878.66,422.054134796635,22009.27092,0.962,428.44977318669675,23225.354000000072,22342.790547999888
2021-10-18 17:28:37+00:00,22878.66,422.054134796635,22009.27092,0.962,428.322198459128,23218.438444444517,22336.137783555445
2021-10-18 17:28:38+00:00,22878.66,422.054134796635,22009.27092,0.962,428.19462373155926,23211.52288888896,22329.485019111
2021-10-18 17:28:39+00:00,22878.66,422.054134796635,22009.27092,0.962,428.0889379904254,23205.793888888962,22323.973721111
2021-10-18 17:28:40+00:00,22878.66,422.054134796635,22009.27092,0.962,427.98325224929147,23200.064888888966,22318.462423111003
2021-10-18 17:28:41+00:00,22878.66,422.054134796635,22009.27092,0.962,427.8775665081576,23194.335888888967,22312.951125111
2021-10-18 17:28:42+00:00,22878.66,422.054134796635,22009.27092,0.962,427.7718807670237,23188.606888888968,22307.439827111
2021-10-18 17:28:43+00:00,22878.66,422.054134796635,22009.27092,0.962,427.6661950258898,23182.87788888897,22301.928529111003
2021-10-18 17:28:44+00:00,22878.66,422.054134796635,22009.27092,0.962,427.5605092847559,23177.14888888897,22296.417231111
2021-10-18 17:28:45+00:00,22878.66,422.054134796635,22009.27092,0.962,427.454823543622,23171.419888888973,22290.905933111
2021-10-18 17:28:46+00:00,22878.66,422.054134796635,22009.27092,0.962,427.3491378024881,23165.690888888974,22285.394635111
2021-10-18 17:28:47+00:00,22878.66,422.054134796635,22009.27092,0.962,427.22104244540776,23158.747111111195,22278.714720888776
2021-10-18 17:28:48+00:00,22878.66,422.054134796635,22009.27092,0.962,427.09294708832743,23151.80333333342,22272.034806666554
2021-10-18 17:28:49+00:00,22878.66,422.054134796635,22009.27092,0.962,426.96485173124705,23144.859555555642,22265.35489244433
2021-10-18 17:28:50+00:00,22878.66,422.054134796635,22009.27092,0.962,426.8367563741667,23137.915777777864,22258.67497822211
2021-10-18 17:28:51+00:00,22878.66,422.054134796635,22009.27092,0.962,426.7086610170864,23130.97200000009,22251.995063999886
2021-10-18 17:28:52+00:00,22878.66,422.054134796635,22009.27092,0.962,426.6005381559159,23125.11088888898,22246.356675110994
2021-10-18 17:28:53+00:00,22878.66,422.054134796635,22009.27092,0.962,426.4884142364515,23119.032888888978,22240.509639110995
2021-10-18 17:28:54+00:00,22878.66,422.054134796635,22009.27092,0.962,426.37629031698714,23112.95488888898,22234.662603110995
2021-10-18 17:28:55+00:00,22878.66,422.054134796635,22009.27092,0.962,426.26416639752273,23106.87688888898,22228.815567110996
2021-10-18 17:28:56+00:00,22878.66,422.054134796635,22009.27092,0.962,426.1530078973495,23100.85122222231,22223.018875777663
2021-10-18 17:28:57+00:00,22878.66,422.054134796635,22009.27092,0.962,426.058855944648,23095.747444444532,22218.109041555443
2021-10-18 17:28:58+00:00,22878.66,422.054134796635,22009.27092,0.962,425.9647039919464,23090.643666666758,22213.199207333222
2021-10-18 17:28:59+00:00,22878.66,422.054134796635,22009.27092,0.962,425.8705520392449,23085.53988888898,22208.289373111
2021-10-18 17:29:00+00:00,22878.66,422.054134796635,22009.27092,0.962,425.77640008654333,23080.436111111205,22203.379538888777
2021-10-18 17:29:01+00:00,22878.66,422.054134796635,22009.27092,0.962,425.6822481338418,23075.332333333427,22198.469704666557
2021-10-18 17:29:02+00:00,22878.66,422.054134796635,22009.27092,0.962,425.58809618114026,23070.228555555652,22193.559870444336
2021-10-18 17:29:03+00:00,22878.66,422.054134796635,22009.27092,0.962,425.49394422843875,23065.124777777877,22188.650036222116
2021-10-18 17:29:04+00:00,22878.66,422.054134796635,22009.27092,0.962,425.41711857991686,23060.960222222322,22184.643733777673
2021-10-18 17:29:05+00:00,22878.66,422.054134796635,22009.27092,0.962,425.34029293139497,23056.795666666767,22180.63743133323
2021-10-18 17:29:06+00:00,23126.57,426.6274551116113,22247.76034,0.962,425.31428195303954,23055.385666666767,22179.28101133323
2021-10-18 17:29:07+00:00,23126.57,426.6274551116113,22247.76034,0.962,425.28827097468405,23053.975666666767,22177.924591333234
2021-10-18 17:29:08+00:00,23126.57,426.6274551116113,22247.76034,0.962,425.2622599963286,23052.56566666677,22176.568171333234
2021-10-18 17:29:09+00:00,23126.57,426.6274551116113,22247.76034,0.962,425.2362490179732,23051.15566666677,22175.211751333238
2021-10-18 17:29:10+00:00,23126.57,426.6274551116113,22247.76034,0.962,425.21023803961776,23049.74566666677,22173.855331333238
2021-10-18 17:29:11+00:00,23126.57,426.6274551116113,22247.76034,0.962,425.1842270612623,23048.33566666677,22172.498911333238
2021-10-18 17:29:12+00:00,23126.57,426.6274551116113,22247.76034,0.962,425.15821608290685,23046.92566666677,22171.14249133324
2021-10-18 17:29:13+00:00,23126.57,426.6274551116113,22247.76034,0.962,425.1322051045514,23045.515666666775,22169.78607133324
2021-10-18 17:29:14+00:00,23024.45,424.7435961685861,22149.5209,0.962,425.0852623601623,23042.971000000107,22167.33810199991
2021-10-18 17:29:15+00:00,23024.45,424.7435961685861,22149.5209,0.962,425.03831961577316,23040.426333333442,22164.890132666576
