0,instantaneous_scfh,instantaneous_kgh,moving_kgh,moving_scfh
2021-11-03 17:39:38+00:00,10753.8,198.3807511,196.6438645,10659.64706
2021-11-03 17:39:39+00:00,10772.5,198.7257194,196.8412528,10670.34706
2021-11-03 17:39:40+00:00,10788.2,199.0153452,197.0353856,10680.87059
2021-11-03 17:39:41+00:00,10797.6,199.1887517,197.2057537,10690.10588
2021-11-03 17:39:42+00:00,10813.1,199.474688,197.3648363,10698.72941
2021-11-03 17:39:43+00:00,10798,199.1961307,197.4780171,10704.86471
2021-11-03 17:39:44+00:00,10804.1,199.3086605,197.6022665,10711.6
2021-11-03 17:39:45+00:00,10804.8,199.3215737,197.7458315,10719.38235
2021-11-03 17:39:46+00:00,10793.5,199.1131169,197.9127271,10728.42941
2021-11-03 17:39:47+00:00,10782.4,198.9083497,198.0840718,10737.71765
2021-11-03 17:39:48+00:00,10791.5,199.0762219,198.2521611,10746.82941
2021-11-03 17:39:49+00:00,10805.3,199.3307975,198.4411938,10757.07647
2021-11-03 17:39:50+00:00,10813.4,199.4802222,198.6320712,10767.42353
2021-11-03 17:39:51+00:00,10826.4,199.7200398,198.8100353,10777.07059
2021-11-03 17:39:52+00:00,10830.4,199.7938298,198.9864803,10786.63529
2021-11-03 17:39:53+00:00,10855.8,200.2623963,199.1774662,10796.98824
2021-11-03 17:39:54+00:00,10852.9,200.2088986,199.3238525,10804.92353
2021-11-03 17:39:55+00:00,10879,200.6903784,199.459713,10812.28824
2021-11-03 17:39:56+00:00,10871.9,200.5594011,199.5675766,10818.13529
2021-11-03 17:39:57+00:00,10860,200.3398758,199.6454902,10822.35882
2021-11-03 17:39:58+00:00,10873.9,200.5962961,199.7282869,10826.84706
2021-11-03 17:39:59+00:00,10908.1,201.2272007,199.8313759,10832.43529
2021-11-03 17:40:00+00:00,10922.9,201.5002237,199.9669108,10839.78235
2021-11-03 17:40:01+00:00,10921.9,201.4817762,200.0947411,10846.71176
2021-11-03 17:40:02+00:00,10938.1,201.7806258,200.2393912,10854.55294
2021-11-03 17:40:03+00:00,10946.3,201.9318953,200.4052017,10863.54118
2021-11-03 17:40:04+00:00,10945.3,201.9134478,200.5819722,10873.12353
2021-11-03 17:40:05+00:00,10936.2,201.7455755,200.738993,10881.63529
2021-11-03 17:40:06+00:00,10937.4,201.7677125,200.8823409,10889.40588
2021-11-03 17:40:07+00:00,10943.8,201.8857765,201.0238441,10897.07647
2021-11-03 17:40:08+00:00,10965.2,202.2805531,201.1744626,10905.24118
2021-11-03 17:40:09+00:00,10992,202.7749462,201.3498223,10914.74706
2021-11-03 17:40:10+00:00,11010.4,203.1143802,201.5175861,10923.84118
2021-11-03 17:40:11+00:00,11025.6,203.3947822,201.704991,10934
2021-11-03 17:40:12+00:00,11043.7,203.728682,201.8837148,10943.68824
2021-11-03 17:40:13+00:00,11066.4,204.1474403,202.0947759,10955.12941
2021-11-03 17:40:14+00:00,11054.8,203.9334493,202.3061626,10966.58824
2021-11-03 17:40:15+00:00,11042.4,203.7047003,202.4890099,10976.5
2021-11-03 17:40:16+00:00,11024.1,203.367111,202.6148869,10983.32353
2021-11-03 17:40:17+00:00,11026.3,203.4076955,202.7270912,10989.40588
2021-11-03 17:40:18+00:00,11023.2,203.3505082,202.8370166,10995.36471
2021-11-03 17:40:19+00:00,11006.7,203.0461244,202.9114577,10999.4
2021-11-03 17:40:20+00:00,11011.8,203.1402067,202.9825348,11003.25294
2021-11-03 17:40:21+00:00,11034.1,203.551586,203.0788959,11008.47647
2021-11-03 17:40:22+00:00,11075.6,204.3171574,203.2301654,11016.67647
2021-11-03 17:40:23+00:00,11107.3,204.9019432,203.4145319,11026.67059
2021-11-03 17:40:24+00:00,11120.3,205.1417607,203.6060604,11037.05294
2021-11-03 17:40:25+00:00,11098.9,204.7469842,203.7511446,11044.91765
2021-11-03 17:40:26+00:00,11101.9,204.8023267,203.8704023,11051.38235
2021-11-03 17:40:27+00:00,11100.2,204.7709659,203.9678485,11056.66471
2021-11-03 17:40:28+00:00,11084.1,204.4739611,204.0313296,11060.10588
2021-11-03 17:40:29+00:00,11087.2,204.5311484,204.0785335,11062.66471
2021-11-03 17:40:30+00:00,11094.4,204.6639704,204.1089176,11064.31176
2021-11-03 17:40:31+00:00,11106.6,204.8890299,204.1651282,11067.35882
2021-11-03 17:40:32+00:00,11110.9,204.9683542,204.2394608,11071.38824
2021-11-03 17:40:33+00:00,11126.3,205.2524457,204.3503629,11077.4
2021-11-03 17:40:34+00:00,11132.3,205.3631307,204.4653885,11083.63529
2021-11-03 17:40:35+00:00,11146.9,205.6324643,204.5996212,11090.91176
2021-11-03 17:40:36+00:00,11146.2,205.619551,204.7509992,11099.11765
2021-11-03 17:40:37+00:00,11126.1,205.2487562,204.8750315,11105.84118
2021-11-03 17:40:38+00:00,11105.6,204.8705824,204.9526196,11110.04706
2021-11-03 17:40:39+00:00,11103.9,204.8392217,204.9833292,11111.71176
2021-11-03 17:40:40+00:00,11114.6,205.03661,204.9912508,11112.14118
2021-11-03 17:40:41+00:00,11115,205.043989,204.9854995,11111.82941
2021-11-03 17:40:42+00:00,11110.7,204.9646647,204.9983043,11112.52353
2021-11-03 17:40:43+00:00,11098.9,204.7469842,204.9950488,11112.34706
2021-11-03 17:40:44+00:00,11091.4,204.6086279,204.9854995,11111.82941
2021-11-03 17:40:45+00:00,11119.5,205.1270027,205.0239137,11113.91176
2021-11-03 17:40:46+00:00,11138.4,205.4756605,205.0794733,11116.92353
2021-11-03 17:40:47+00:00,11154.4,205.7708205,205.1445821,11120.45294
2021-11-03 17:40:48+00:00,11165.5,205.9755878,205.2084973,11123.91765
2021-11-03 17:40:49+00:00,11186.9,206.3703644,205.2909685,11128.38824
2021-11-03 17:40:50+00:00,11191.8,206.4607571,205.3620456,11132.24118
2021-11-03 17:40:51+00:00,11172.2,206.0991861,205.405343,11134.58824
2021-11-03 17:40:52+00:00,11141.7,205.5365373,205.3997002,11134.28235
2021-11-03 17:40:53+00:00,11115,205.043989,205.3658436,11132.44706
2021-11-03 17:40:54+00:00,11110.4,204.9591304,205.3488068,11131.52353
2021-11-03 17:40:55+00:00,11119.2,205.1214685,205.3635648,11132.32353
2021-11-03 17:40:56+00:00,11121.6,205.1657425,205.3827719,11133.36471
2021-11-03 17:40:57+00:00,11140.7,205.5180898,205.4110942,11134.9
2021-11-03 17:40:58+00:00,11161.8,205.9073321,205.4618791,11137.65294
2021-11-03 17:40:59+00:00,11174.7,206.1453048,205.5313286,11141.41765
2021-11-03 17:41:00+00:00,11165.5,205.9755878,205.6035994,11145.33529
2021-11-03 17:41:01+00:00,11158.8,205.8519896,205.6767383,11149.3
2021-11-03 17:41:02+00:00,11166.1,205.9866563,205.7273061,11152.04118
2021-11-03 17:41:03+00:00,11171.9,206.0936518,205.7636586,11154.01176
2021-11-03 17:41:04+00:00,11159.1,205.8575238,205.7687588,11154.28824
2021-11-03 17:41:05+00:00,11149.9,205.6878068,205.7518305,11153.37059
2021-11-03 17:41:06+00:00,11155,205.781889,205.7172143,11151.49412
2021-11-03 17:41:07+00:00,11167.8,206.0180171,205.6911707,11150.08235
2021-11-03 17:41:08+00:00,11200.2,206.6157162,205.7215549,11151.72941
2021-11-03 17:41:09+00:00,11200.7,206.6249399,205.7855785,11155.2
2021-11-03 17:41:10+00:00,11178.4,206.2135606,205.8543769,11158.92941
2021-11-03 17:41:11+00:00,11160.1,205.8759713,205.9083087,11161.85294
2021-11-03 17:41:12+00:00,11161.3,205.8981083,205.9539934,11164.32941
2021-11-03 17:41:13+00:00,11155.6,205.7929575,205.9908884,11166.32941
2021-11-03 17:41:14+00:00,11139,205.486729,205.9890436,11166.22941
2021-11-03 17:41:15+00:00,11139.8,205.501487,205.9651704,11164.93529
2021-11-03 17:41:16+00:00,11154.7,205.7763548,205.9434675,11163.75882
2021-11-03 17:41:17+00:00,11139.5,205.4959528,205.9152536,11162.22941
2021-11-03 17:41:18+00:00,11111.5,204.9794227,205.8639262,11159.44706
2021-11-03 17:41:19+00:00,11091.9,204.6178516,205.7834083,11155.08235
2021-11-03 17:41:20+00:00,11108.2,204.9185459,205.7142844,11151.33529
2021-11-03 17:41:21+00:00,11129.4,205.309633,205.6820555,11149.58824
2021-11-03 17:41:22+00:00,11167.4,206.0106381,205.7010456,11150.61765
2021-11-03 17:41:23+00:00,11189.7,206.4220174,205.7387002,11152.65882
2021-11-03 17:41:24+00:00,11202.8,206.6636797,205.7766803,11154.71765
2021-11-03 17:41:25+00:00,11214.5,206.8795154,205.7921979,11155.55882
2021-11-03 17:41:26+00:00,11214.4,206.8776707,205.8070645,11156.36471
2021-11-03 17:41:27+00:00,11197.6,206.5677526,205.8278993,11157.49412
2021-11-03 17:41:28+00:00,11165.1,205.9682088,205.833325,11157.78824
2021-11-03 17:41:29+00:00,11150,205.6896515,205.8210629,11157.12353
2021-11-03 17:41:30+00:00,11165.2,205.9700536,205.8314803,11157.68824
2021-11-03 17:41:31+00:00,11190.9,206.4441544,205.8877994,11160.74118
2021-11-03 17:41:32+00:00,11186.4,206.3611406,205.9383673,11163.48235
2021-11-03 17:41:33+00:00,11179.1,206.2264739,205.9648449,11164.91765
2021-11-03 17:41:34+00:00,11164.2,205.9516061,205.991648,11166.37059
2021-11-03 17:41:35+00:00,11151.6,205.7191675,206.0351624,11168.72941
2021-11-03 17:41:36+00:00,11145.6,205.6084825,206.0934348,11171.88824
2021-11-03 17:41:37+00:00,11144.8,205.5937245,206.1331512,11174.04118
2021-11-03 17:41:38+00:00,11137.2,205.4535235,206.1416153,11174.5
2021-11-03 17:41:39+00:00,11124.4,205.2173955,206.094954,11171.97059
2021-11-03 17:41:40+00:00,11131.3,205.3446832,206.0315814,11168.53529
2021-11-03 17:41:41+00:00,11136.6,205.442455,205.9597447,11164.64118
2021-11-03 17:41:42+00:00,11165.2,205.9700536,205.9062469,11161.74118
2021-11-03 17:41:43+00:00,11176.6,206.1803551,205.8652284,11159.51765
2021-11-03 17:41:44+00:00,11171.3,206.0825833,205.836689,11157.97059
2021-11-03 17:41:45+00:00,11141,205.523624,205.8105369,11156.55294
2021-11-03 17:41:46+00:00,11133.1,205.3778887,205.7921979,11155.55882
2021-11-03 17:41:47+00:00,11133.7,205.3889572,205.7580158,11153.70588
2021-11-03 17:41:48+00:00,11148.6,205.663825,205.7121141,11151.21765
2021-11-03 17:41:49+00:00,11161.9,205.9091768,205.685528,11149.77647
2021-11-03 17:41:50+00:00,11173.3,206.1194783,205.6792341,11149.43529
2021-11-03 17:41:51+00:00,11192.2,206.4681361,205.7096182,11151.08235
2021-11-03 17:41:52+00:00,11200.3,206.6175609,205.7624649,11153.94706
2021-11-03 17:41:53+00:00,11203.7,206.6802824,205.825512,11157.36471
2021-11-03 17:41:54+00:00,11187,206.3722091,205.8713052,11159.84706
2021-11-03 17:41:55+00:00,11158.4,205.8446106,205.8943103,11161.09412
2021-11-03 17:41:56+00:00,11156.2,205.804026,205.928818,11162.96471
2021-11-03 17:41:57+00:00,11169.9,206.0567568,205.9707047,11165.23529
2021-11-03 17:41:58+00:00,11197,206.5566841,206.0362476,11168.78824
2021-11-03 17:41:59+00:00,11228.9,207.1451595,206.1053714,11172.53529
2021-11-03 17:42:00+00:00,11241.2,207.3720638,206.1754719,11176.33529
2021-11-03 17:42:01+00:00,11259.6,207.7114978,206.2712904,11181.52941
2021-11-03 17:42:02+00:00,11266.8,207.8443198,206.407802,11188.92941
2021-11-03 17:42:03+00:00,11270,207.9033518,206.5563586,11196.98235
2021-11-03 17:42:04+00:00,11279.7,208.0822926,206.7147901,11205.57059
2021-11-03 17:42:05+00:00,11275.9,208.0121921,206.8529293,11213.05882
2021-11-03 17:42:06+00:00,11265.5,207.8203381,206.9653506,11219.15294
2021-11-03 17:42:07+00:00,11228.2,207.1322462,207.0249252,11222.38235
2021-11-03 17:42:08+00:00,11224.6,207.0658352,207.0600839,11224.28824
2021-11-03 17:42:09+00:00,11226.8,207.1064197,207.0888403,11225.84706
2021-11-03 17:42:10+00:00,11237.7,207.3074975,207.1257353,11227.84706
2021-11-03 17:42:11+00:00,11255.9,207.643242,207.200502,11231.9
2021-11-03 17:42:12+00:00,11244.1,207.4255615,207.2934991,11236.94118
2021-11-03 17:42:13+00:00,11218.5,206.9533054,207.3611038,11240.60588
2021-11-03 17:42:14+00:00,11203.5,206.6765929,207.3975647,11242.58235
2021-11-03 17:42:15+00:00,11185.5,206.3445379,207.3850855,11241.90588
2021-11-03 17:42:16+00:00,11192,206.4644466,207.3450436,11239.73529
2021-11-03 17:42:17+00:00,11213.5,206.8610679,207.314985,11238.10588
2021-11-03 17:42:18+00:00,11230.3,207.170986,207.2831902,11236.38235
2021-11-03 17:42:19+00:00,11237.7,207.3074975,207.2516124,11234.67059
2021-11-03 17:42:20+00:00,11240.9,207.3665295,207.2200346,11232.95882
2021-11-03 17:42:21+00:00,11242.2,207.3905113,207.1793416,11230.75294
2021-11-03 17:42:22+00:00,11261.5,207.7465481,207.1637155,11229.90588
2021-11-03 17:42:23+00:00,11295.4,208.3719184,207.1961614,11231.66471
2021-11-03 17:42:24+00:00,11308.8,208.6191149,207.2836243,11236.40588
2021-11-03 17:42:25+00:00,11313.1,208.6984392,207.3796598,11241.61176
2021-11-03 17:42:26+00:00,11321.5,208.8533982,207.4824232,11247.18235
2021-11-03 17:42:27+00:00,11283.4,208.1505484,207.5320144,11249.87059
2021-11-03 17:42:28+00:00,11270.5,207.9125756,207.5478576,11250.72941
2021-11-03 17:42:29+00:00,11262.1,207.7576166,207.5673902,11251.78824
2021-11-03 17:42:30+00:00,11272.3,207.9457811,207.6257712,11254.95294
2021-11-03 17:42:31+00:00,11289.9,208.2704571,207.7195279,11260.03529
2021-11-03 17:42:32+00:00,11297.9,208.4180371,207.8414984,11266.64706
2021-11-03 17:42:33+00:00,11292.2,208.3128864,207.9502302,11272.54118
2021-11-03 17:42:34+00:00,11274.1,207.9789866,208.0159901,11276.10588
2021-11-03 17:42:35+00:00,11252.5,207.5805205,208.0400804,11277.41176
2021-11-03 17:42:36+00:00,11251.1,207.554694,208.0546213,11278.2
2021-11-03 17:42:37+00:00,11240.3,207.355461,208.0539703,11278.16471
2021-11-03 17:42:38+00:00,11224.5,207.0639905,208.0347631,11277.12353
2021-11-03 17:42:39+00:00,11205.4,206.7116432,207.9738864,11273.82353
2021-11-03 17:42:40+00:00,11215,206.8887392,207.8866406,11269.09412
2021-11-03 17:42:41+00:00,11234.8,207.2539997,207.8063397,11264.74118
2021-11-03 17:42:42+00:00,11247.4,207.4864383,207.7350455,11260.87647
2021-11-03 17:42:43+00:00,11244.3,207.429251,207.6512721,11256.33529
2021-11-03 17:42:44+00:00,11230.6,207.1765202,207.5939764,11253.22941
2021-11-03 17:42:45+00:00,11224.3,207.060301,207.5438426,11250.51176
2021-11-03 17:42:46+00:00,11241.6,207.3794428,207.521597,11249.30588
2021-11-03 17:42:47+00:00,11250.4,207.5417808,207.4978323,11248.01765
2021-11-03 17:42:48+00:00,11239.4,207.3388582,207.4430324,11245.04706
2021-11-03 17:42:49+00:00,11223,207.0363192,207.3617549,11240.64118
2021-11-03 17:42:50+00:00,11212.6,206.8444652,207.2753771,11235.95882
2021-11-03 17:42:51+00:00,11214.7,206.8832049,207.2109194,11232.46471
2021-11-03 17:42:52+00:00,11215.7,206.9016524,207.170986,11230.3
2021-11-03 17:42:53+00:00,11214.1,206.8721364,207.1308355,11228.12353
2021-11-03 17:42:54+00:00,11201,206.6304742,207.0881892,11225.81176
2021-11-03 17:42:55+00:00,11205.9,206.7208669,207.0680055,11224.71765
2021-11-03 17:42:56+00:00,11214.8,206.8850497,207.0782059,11225.27059
2021-11-03 17:42:57+00:00,11230.3,207.170986,207.0948086,11226.17059
2021-11-03 17:42:58+00:00,11229.4,207.1543832,207.0889488,11225.85294
2021-11-03 17:42:59+00:00,11227.4,207.1174882,207.0672459,11224.67647
2021-11-03 17:43:00+00:00,11207.8,206.7559172,207.027638,11222.52941
2021-11-03 17:43:01+00:00,11224,207.0547667,207.0204761,11222.14118
2021-11-03 17:43:02+00:00,11244.2,207.4274063,207.0420705,11223.31176
2021-11-03 17:43:03+00:00,11237.7,207.3074975,207.0378384,11223.08235
2021-11-03 17:43:04+00:00,11231.4,207.1912782,207.0172206,11221.96471
2021-11-03 17:43:05+00:00,11232.7,207.21526,207.0099501,11221.57059
2021-11-03 17:43:06+00:00,11231.8,207.1986572,207.0194994,11222.08824
2021-11-03 17:43:07+00:00,11212.9,206.8499994,207.019825,11222.10588
2021-11-03 17:43:08+00:00,11203.5,206.6765929,207.0076713,11221.44706
2021-11-03 17:43:09+00:00,11175.5,206.1600628,206.9640484,11219.08235
2021-11-03 17:43:10+00:00,11177.1,206.1895788,206.923898,11216.90588
2021-11-03 17:43:11+00:00,11199.5,206.6028029,206.9222702,11216.81765
2021-11-03 17:43:12+00:00,11231.3,207.1894335,206.949833,11218.31176
2021-11-03 17:43:13+00:00,11266.9,207.8461646,207.0063691,11221.37647
2021-11-03 17:43:14+00:00,11278,208.0509318,207.0581307,11224.18235
2021-11-03 17:43:15+00:00,11252.4,207.5786758,207.0830891,11225.53529
2021-11-03 17:43:16+00:00,11247,207.4790593,207.1043579,11226.68824
2021-11-03 17:43:17+00:00,11249.2,207.5196438,207.149283,11229.12353
2021-11-03 17:43:18+00:00,11267.9,207.8646121,207.196921,11231.70588
2021-11-03 17:43:19+00:00,11286.8,208.2132699,207.2431483,11234.21176
2021-11-03 17:43:20+00:00,11295.3,208.3700736,207.3056527,11237.6
2021-11-03 17:43:21+00:00,11285.7,208.1929776,207.3645762,11240.79412
2021-11-03 17:43:22+00:00,11288.4,208.2427859,207.4250189,11244.07059
2021-11-03 17:43:23+00:00,11296.6,208.3940554,207.4953365,11247.88235
2021-11-03 17:43:24+00:00,11322.7,208.8755352,207.6144856,11254.34118
2021-11-03 17:43:25+00:00,11345.9,209.3035173,207.7690106,11262.71765
2021-11-03 17:43:26+00:00,11340.9,209.2112797,207.9484939,11272.44706
2021-11-03 17:43:27+00:00,11333.5,209.0747682,208.118211,11281.64706
2021-11-03 17:43:28+00:00,11329.5,209.0009782,208.2592801,11289.29412
2021-11-03 17:43:29+00:00,11335.7,209.1153527,208.3725695,11295.43529
2021-11-03 17:43:30+00:00,11324,208.8995169,208.4345314,11298.79412
2021-11-03 17:43:31+00:00,11289.5,208.2630781,208.4470106,11299.47059
2021-11-03 17:43:32+00:00,11280.1,208.0896716,208.4770691,11301.1
2021-11-03 17:43:33+00:00,11270.6,207.9144203,208.5026786,11302.48824
2021-11-03 17:43:34+00:00,11266.2,207.8332513,208.5211261,11303.48824
2021-11-03 17:43:35+00:00,11265.9,207.8277171,208.5189558,11303.37059
2021-11-03 17:43:36+00:00,11263.8,207.7889773,208.4939974,11302.01765
2021-11-03 17:43:37+00:00,11254,207.6081918,208.4491809,11299.58824
2021-11-03 17:43:38+00:00,11232.9,207.2189495,208.3918851,11296.48235
2021-11-03 17:43:39+00:00,11217.2,206.9293237,208.3146226,11292.29412
2021-11-03 17:43:40+00:00,11198.8,206.5898897,208.2084952,11286.54118
2021-11-03 17:43:41+00:00,11193.9,206.4994969,208.0687283,11278.96471
2021-11-03 17:43:42+00:00,11212.4,206.8407757,207.9238611,11271.11176
2021-11-03 17:43:43+00:00,11230.2,207.1691412,207.8037353,11264.6
2021-11-03 17:43:44+00:00,11236,207.2761367,207.6979335,11258.86471
2021-11-03 17:43:45+00:00,11218.4,206.9514607,207.5773736,11252.32941
2021-11-03 17:43:46+00:00,11231,207.1838992,207.4637587,11246.17059
2021-11-03 17:43:47+00:00,11256,207.6450868,207.3899687,11242.17059
2021-11-03 17:43:48+00:00,11273.2,207.9623838,207.3722808,11241.21176
2021-11-03 17:43:49+00:00,11272,207.9402468,207.3634911,11240.73529
2021-11-03 17:43:50+00:00,11249.4,207.5233333,207.340486,11239.48824
2021-11-03 17:43:51+00:00,11250.4,207.5417808,207.3233406,11238.55882
2021-11-03 17:43:52+00:00,11239.2,207.3351687,207.2943672,11236.98824
2021-11-03 17:43:53+00:00,11219.3,206.9680634,207.2460782,11234.37059
2021-11-03 17:43:54+00:00,11234.5,207.2484655,207.2249178,11233.22353
2021-11-03 17:43:55+00:00,11271.6,207.9328678,207.266913,11235.5
2021-11-03 17:43:56+00:00,11290.7,208.2852151,207.3466713,11239.82353
2021-11-03 17:43:57+00:00,11305.8,208.5637724,207.4627821,11246.11765
2021-11-03 17:43:58+00:00,11292.9,208.3257996,207.5702116,11251.94118
2021-11-03 17:43:59+00:00,11273.5,207.9679181,207.6365141,11255.53529
2021-11-03 17:44:00+00:00,11263.1,207.7760641,207.6722155,11257.47059
2021-11-03 17:44:01+00:00,11263.8,207.7889773,207.7023826,11259.10588
2021-11-03 17:44:02+00:00,11253.4,207.5971233,207.7403627,11261.16471
2021-11-03 17:44:03+00:00,11236.3,207.281671,207.746114,11261.47647
2021-11-03 17:44:04+00:00,11209.4,206.7854332,207.6955461,11258.73529
2021-11-03 17:44:05+00:00,11205.9,206.7208669,207.6225157,11254.77647
2021-11-03 17:44:06+00:00,11201.2,206.6341637,207.5456873,11250.61176
2021-11-03 17:44:07+00:00,11190,206.4275516,207.4812296,11247.11765
2021-11-03 17:44:08+00:00,11174.6,206.1434601,207.3989754,11242.65882
2021-11-03 17:44:09+00:00,11182.2,206.2836611,207.337122,11239.30588
2021-11-03 17:44:10+00:00,11184.4,206.3242456,207.2992504,11237.25294
2021-11-03 17:44:11+00:00,11197.7,206.5695974,207.259317,11235.08824
2021-11-03 17:44:12+00:00,11208.7,206.7725199,207.1910612,11231.38824
2021-11-03 17:44:13+00:00,11209.7,206.7909674,207.1031643,11226.62353
2021-11-03 17:44:14+00:00,11215.5,206.8979629,207.0051755,11221.31176
2021-11-03 17:44:15+00:00,11226.2,207.0953512,206.9327962,11217.38824
2021-11-03 17:44:16+00:00,11232,207.2023467,206.8877626,11214.94706
2021-11-03 17:44:17+00:00,11231.3,207.1894335,206.8532549,11213.07647
2021-11-03 17:44:18+00:00,11224.6,207.0658352,206.8107171,11210.77059
2021-11-03 17:44:19+00:00,11205.8,206.7190222,206.7590641,11207.97059
2021-11-03 17:44:20+00:00,11195.7,206.5327024,206.7150071,11205.58235
2021-11-03 17:44:21+00:00,11234.4,207.2466207,206.7421358,11207.05294
2021-11-03 17:44:22+00:00,11255.1,207.628484,206.795525,11209.94706
2021-11-03 17:44:23+00:00,11241.8,207.3831323,206.839582,11212.33529
2021-11-03 17:44:24+00:00,11244.8,207.4384748,206.8990481,11215.55882
2021-11-03 17:44:25+00:00,11233.2,207.2244837,206.9626377,11219.00588
2021-11-03 17:44:26+00:00,11235.1,207.259534,207.020042,11222.11765
2021-11-03 17:44:27+00:00,11257.9,207.680137,207.0998003,11226.44118
2021-11-03 17:44:28+00:00,11271.7,207.9347126,207.1801012,11230.79412
2021-11-03 17:44:29+00:00,11264.6,207.8037353,207.2407609,11234.08235
2021-11-03 17:44:30+00:00,11275,207.9955893,207.3116211,11237.92353
2021-11-03 17:44:31+00:00,11243.4,207.4126483,207.3418967,11239.56471
2021-11-03 17:44:32+00:00,11211.6,206.8260177,207.3260535,11238.70588
2021-11-03 17:44:33+00:00,11190.4,206.4349306,207.2809114,11236.25882
2021-11-03 17:44:34+00:00,11183.2,206.3021086,207.2287158,11233.42941
2021-11-03 17:44:35+00:00,11175.8,206.1655971,207.1757606,11230.55882
2021-11-03 17:44:36+00:00,11160.1,205.8759713,207.1261694,11227.87059
2021-11-03 17:44:37+00:00,11168.2,206.0253961,207.0963278,11226.25294
2021-11-03 17:44:38+00:00,11199.7,206.6064924,207.0586732,11224.21176
2021-11-03 17:44:39+00:00,11214.4,206.8776707,207.0145077,11221.81765
2021-11-03 17:44:40+00:00,11209.3,206.7835884,206.9792405,11219.90588
2021-11-03 17:44:41+00:00,11190.7,206.4404649,206.920534,11216.72353
2021-11-03 17:44:42+00:00,11184.7,206.3297799,206.8679044,11213.87059
2021-11-03 17:44:43+00:00,11178.9,206.2227844,206.8069191,11210.56471
2021-11-03 17:44:44+00:00,11170.4,206.0659806,206.7119687,11205.41765
2021-11-03 17:44:45+00:00,11172.9,206.1120993,206.6047562,11199.60588
2021-11-03 17:44:46+00:00,11186.9,206.3703644,206.5204402,11195.03529
2021-11-03 17:44:47+00:00,11201.2,206.6341637,206.4403564,11190.69412
2021-11-03 17:44:48+00:00,11220.1,206.9828215,206.4150724,11189.32353
2021-11-03 17:44:49+00:00,11203.5,206.6765929,206.4062827,11188.84706
2021-11-03 17:44:50+00:00,11204.1,206.6876614,206.4211493,11189.65294
2021-11-03 17:44:51+00:00,11209.8,206.7928122,206.4500142,11191.21765
2021-11-03 17:44:52+00:00,11216.7,206.9200999,206.4943967,11193.62353
2021-11-03 17:44:53+00:00,11217.3,206.9311684,206.5564671,11196.98824
2021-11-03 17:44:54+00:00,11209.1,206.7798989,206.6008496,11199.39412
2021-11-03 17:44:55+00:00,11213.4,206.8592232,206.6157162,11200.2
2021-11-03 17:44:56+00:00,11210.1,206.7983464,206.61105,11199.94706
2021-11-03 17:44:57+00:00,11192.7,206.4773599,206.5930366,11198.97059
2021-11-03 17:44:58+00:00,11177.1,206.1895788,206.5782786,11198.17059
2021-11-03 17:44:59+00:00,11177.8,206.2024921,206.5707911,11197.76471
2021-11-03 17:45:00+00:00,11154.2,205.767131,206.5439879,11196.31176
2021-11-03 17:45:01+00:00,11158.8,205.8519896,206.5314002,11195.62941
2021-11-03 17:45:02+00:00,11180.7,206.2559899,206.5398644,11196.08824
2021-11-03 17:45:03+00:00,11203.4,206.6747482,206.5577693,11197.05882
2021-11-03 17:45:04+00:00,11216.7,206.9200999,206.5745891,11197.97059
2021-11-03 17:45:05+00:00,11234,207.2392417,206.5896726,11198.78824
2021-11-03 17:45:06+00:00,11250.4,207.5417808,206.640566,11201.54706
2021-11-03 17:45:07+00:00,11259,207.7004293,206.7001406,11204.77647
2021-11-03 17:45:08+00:00,11243.9,207.421872,206.7371441,11206.78235
2021-11-03 17:45:09+00:00,11232.4,207.2097257,206.7541809,11207.70588
2021-11-03 17:45:10+00:00,11221.4,207.0068032,206.75863,11207.94706
2021-11-03 17:45:11+00:00,11216.8,206.9219447,206.7669857,11208.4
2021-11-03 17:45:12+00:00,11220.5,206.9902005,206.7746902,11208.81765
2021-11-03 17:45:13+00:00,11199.8,206.6083372,206.7635132,11208.21176
2021-11-03 17:45:14+00:00,11188.1,206.3925014,206.7585215,11207.94118
2021-11-03 17:45:15+00:00,11202.9,206.6655244,206.7865183,11209.45882
2021-11-03 17:45:16+00:00,11241.7,207.3812875,206.8558592,11213.21765
2021-11-03 17:45:17+00:00,11248.5,207.5067305,206.9581886,11218.76471
2021-11-03 17:45:18+00:00,11250,207.5344018,207.057154,11224.12941
2021-11-03 17:45:19+00:00,11253.4,207.5971233,207.1360442,11228.40588
2021-11-03 17:45:20+00:00,11278.2,208.0546213,207.2172132,11232.80588
2021-11-03 17:45:21+00:00,11288.2,208.2390964,207.2948013,11237.01176
2021-11-03 17:45:22+00:00,11269.8,207.8996623,207.3336495,11239.11765
2021-11-03 17:45:23+00:00,11261.2,207.7410138,207.3453691,11239.75294
2021-11-03 17:45:24+00:00,11285,208.1800644,207.373583,11241.28235
2021-11-03 17:45:25+00:00,11288.3,208.2409411,207.4217635,11243.89412
2021-11-03 17:45:26+00:00,11272.6,207.9513153,207.4653864,11246.25882
2021-11-03 17:45:27+00:00,11247.6,207.4901278,207.4938173,11247.8
2021-11-03 17:45:28+00:00,11229.4,207.1543832,207.5074901,11248.54118
2021-11-03 17:45:29+00:00,11229.9,207.163607,207.5176905,11249.09412
