0,instantaneous_scfh,instantaneous_kgh,moving_kgh,moving_scfh
2021-11-04 17:25:20+00:00,59571.4,1105.103438,1104.789146,59554.45789
2021-11-04 17:25:21+00:00,59631.3,1106.214637,1104.794712,59554.75789
2021-11-04 17:25:22+00:00,59660.9,1106.763744,1104.830935,59556.71053
2021-11-04 17:25:23+00:00,59693.2,1107.362938,1104.906798,59560.8
2021-11-04 17:25:24+00:00,59695.6,1107.40746,1105.034116,59567.66316
2021-11-04 17:25:25+00:00,59672,1106.969659,1105.204979,59576.87368
2021-11-04 17:25:26+00:00,59671.9,1106.967804,1105.403279,59587.56316
2021-11-04 17:25:27+00:00,59661.4,1106.773019,1105.606167,59598.5
2021-11-04 17:25:28+00:00,59680.1,1107.119921,1105.771758,59607.42632
2021-11-04 17:25:29+00:00,59616.8,1105.945649,1105.853675,59611.84211
2021-11-04 17:25:30+00:00,59587.8,1105.407672,1105.841178,59611.16842
2021-11-04 17:25:31+00:00,59581.1,1105.283381,1105.779081,59607.82105
2021-11-04 17:25:32+00:00,59625.6,1106.108897,1105.775078,59607.60526
2021-11-04 17:25:33+00:00,59690,1107.303575,1105.890484,59613.82632
2021-11-04 17:25:34+00:00,59759.6,1108.594718,1106.106456,59625.46842
2021-11-04 17:25:35+00:00,59754.6,1108.501964,1106.343224,59638.23158
2021-11-04 17:25:36+00:00,59763.4,1108.665212,1106.5714,59650.53158
2021-11-04 17:25:37+00:00,59731.4,1108.071583,1106.760229,59660.71053
2021-11-04 17:25:38+00:00,59704.1,1107.565143,1106.954232,59671.16842
2021-11-04 17:25:39+00:00,59671.7,1106.964094,1107.052161,59676.44737
2021-11-04 17:25:40+00:00,59691,1107.322126,1107.11045,59679.58947
2021-11-04 17:25:41+00:00,59671.1,1106.952963,1107.120409,59680.12632
2021-11-04 17:25:42+00:00,59652.1,1106.600496,1107.080281,59677.96316
2021-11-04 17:25:43+00:00,59661,1106.765599,1107.046499,59676.14211
2021-11-04 17:25:44+00:00,59637.4,1106.327797,1107.012716,59674.32105
2021-11-04 17:25:45+00:00,59582.4,1105.307498,1106.925332,59669.61053
2021-11-04 17:25:46+00:00,59586.8,1105.389122,1106.852495,59665.68421
2021-11-04 17:25:47+00:00,59574.8,1105.166511,1106.749684,59660.14211
2021-11-04 17:25:48+00:00,59585.8,1105.370571,1106.719417,59658.51053
2021-11-04 17:25:49+00:00,59673.8,1107.00305,1106.803384,59663.03684
2021-11-04 17:25:50+00:00,59756.5,1108.53721,1106.974638,59672.26842
2021-11-04 17:25:51+00:00,59720.1,1107.861957,1107.066905,59677.24211
2021-11-04 17:25:52+00:00,59690.6,1107.314706,1107.06749,59677.27368
2021-11-04 17:25:53+00:00,59643.1,1106.433538,1106.953744,59671.14211
2021-11-04 17:25:54+00:00,59592.9,1105.502282,1106.795866,59662.63158
2021-11-04 17:25:55+00:00,59540.3,1104.526504,1106.578039,59650.88947
2021-11-04 17:25:56+00:00,59551.4,1104.73242,1106.402294,59641.41579
2021-11-04 17:25:57+00:00,59585.9,1105.372426,1106.286888,59635.19474
2021-11-04 17:25:58+00:00,59624.2,1106.082925,1106.240511,59632.69474
2021-11-04 17:25:59+00:00,59617.2,1105.953069,1106.168455,59628.81053
2021-11-04 17:26:00+00:00,59606.8,1105.76014,1106.105675,59625.42632
2021-11-04 17:26:01+00:00,59565.9,1105.001408,1106.021512,59620.88947
2021-11-04 17:26:02+00:00,59542.9,1104.574737,1105.906204,59614.67368
2021-11-04 17:26:03+00:00,59535.1,1104.43004,1105.806322,59609.28947
2021-11-04 17:26:04+00:00,59537,1104.465286,1105.761995,59606.9
2021-11-04 17:26:05+00:00,59501.4,1103.804874,1105.678613,59602.40526
2021-11-04 17:26:06+00:00,59475.4,1103.322551,1105.581563,59597.17368
2021-11-04 17:26:07+00:00,59479.6,1103.400464,1105.477873,59591.58421
2021-11-04 17:26:08+00:00,59525.6,1104.253806,1105.333176,59583.78421
2021-11-04 17:26:09+00:00,59528.2,1104.302039,1105.110272,59571.76842
2021-11-04 17:26:10+00:00,59505.1,1103.873513,1104.900354,59560.45263
2021-11-04 17:26:11+00:00,59481.4,1103.433856,1104.696099,59549.44211
2021-11-04 17:26:12+00:00,59451.2,1102.873619,1104.508735,59539.34211
2021-11-04 17:26:13+00:00,59518.7,1104.125805,1104.436288,59535.43684
2021-11-04 17:26:14+00:00,59561.6,1104.921639,1104.457085,59536.55789
2021-11-04 17:26:15+00:00,59543.8,1104.591433,1104.449665,59536.15789
2021-11-04 17:26:16+00:00,59512.6,1104.012644,1104.378097,59532.3
2021-11-04 17:26:17+00:00,59524.5,1104.2334,1104.280754,59527.05263
2021-11-04 17:26:18+00:00,59586,1105.374281,1104.250291,59525.41053
2021-11-04 17:26:19+00:00,59534.9,1104.42633,1104.180091,59521.62632
2021-11-04 17:26:20+00:00,59505.3,1103.877223,1104.120923,59518.43684
2021-11-04 17:26:21+00:00,59574.4,1105.15909,1104.151679,59520.09474
2021-11-04 17:26:22+00:00,59592.3,1105.491152,1104.207527,59523.10526
2021-11-04 17:26:23+00:00,59520.4,1104.157341,1104.191319,59522.23158
2021-11-04 17:26:24+00:00,59478.6,1103.381914,1104.169058,59521.03158
2021-11-04 17:26:25+00:00,59503.4,1103.841976,1104.196396,59522.50526
2021-11-04 17:26:26+00:00,59491.8,1103.626786,1104.208308,59523.14737
2021-11-04 17:26:27+00:00,59516.5,1104.084993,1104.199423,59522.66842
2021-11-04 17:26:28+00:00,59499.8,1103.775193,1104.171694,59521.17368
2021-11-04 17:26:29+00:00,59473.6,1103.289159,1104.140939,59519.51579
2021-11-04 17:26:30+00:00,59465.7,1103.142607,1104.12561,59518.68947
2021-11-04 17:26:31+00:00,59514.8,1104.053456,1104.187706,59522.03684
2021-11-04 17:26:32+00:00,59577.1,1105.209178,1104.244726,59525.11053
2021-11-04 17:26:33+00:00,59657.2,1106.695105,1104.338066,59530.14211
2021-11-04 17:26:34+00:00,59671.2,1106.954818,1104.462455,59536.84737
2021-11-04 17:26:35+00:00,59678,1107.080964,1104.623946,59545.55263
2021-11-04 17:26:36+00:00,59639.9,1106.374175,1104.736618,59551.62632
2021-11-04 17:26:37+00:00,59633.7,1106.259159,1104.78319,59554.13684
2021-11-04 17:26:38+00:00,59552.4,1104.75097,1104.800277,59555.05789
2021-11-04 17:26:39+00:00,59510.6,1103.975543,1104.805452,59555.33684
2021-11-04 17:26:40+00:00,59542.6,1104.569172,1104.774403,59553.66316
2021-11-04 17:26:41+00:00,59598.9,1105.613588,1104.780847,59554.01053
2021-11-04 17:26:42+00:00,59612.3,1105.86217,1104.870575,59558.84737
2021-11-04 17:26:43+00:00,59564.3,1104.971726,1104.954249,59563.35789
2021-11-04 17:26:44+00:00,59578.2,1105.229584,1105.027281,59567.29474
2021-11-04 17:26:45+00:00,59626.1,1106.118172,1105.158407,59574.36316
2021-11-04 17:26:46+00:00,59653.9,1106.633887,1105.292559,59581.59474
2021-11-04 17:26:47+00:00,59664.8,1106.836092,1105.453659,59590.27895
2021-11-04 17:26:48+00:00,59619.5,1105.995736,1105.596111,59597.95789
2021-11-04 17:26:49+00:00,59601.2,1105.656255,1105.728408,59605.08947
2021-11-04 17:26:50+00:00,59608.4,1105.789821,1105.819796,59610.01579
2021-11-04 17:26:51+00:00,59642.5,1106.422407,1105.88365,59613.45789
2021-11-04 17:26:52+00:00,59625.9,1106.114462,1105.85309,59611.81053
2021-11-04 17:26:53+00:00,59630,1106.190521,1105.812863,59609.64211
2021-11-04 17:26:54+00:00,59599.6,1105.626573,1105.736316,59605.51579
2021-11-04 17:26:55+00:00,59558.8,1104.869696,1105.657133,59601.24737
2021-11-04 17:26:56+00:00,59559.6,1104.884537,1105.584785,59597.34737
2021-11-04 17:26:57+00:00,59529.1,1104.318734,1105.562036,59596.12105
2021-11-04 17:26:58+00:00,59509.4,1103.953281,1105.560864,59596.05789
2021-11-04 17:26:59+00:00,59509.6,1103.956992,1105.528644,59594.32105
2021-11-04 17:27:00+00:00,59538.5,1104.493113,1105.469672,59591.14211
2021-11-04 17:27:01+00:00,59582.5,1105.309353,1105.440576,59589.57368
2021-11-04 17:27:02+00:00,59608.3,1105.787966,1105.483536,59591.88947
2021-11-04 17:27:03+00:00,59480.1,1103.40974,1105.387755,59586.72632
2021-11-04 17:27:04+00:00,59460.5,1103.046142,1105.226069,59578.01053
2021-11-04 17:27:05+00:00,59517.1,1104.096123,1105.092502,59570.81053
2021-11-04 17:27:06+00:00,59489.5,1103.584118,1104.921346,59561.58421
2021-11-04 17:27:07+00:00,59504.8,1103.867947,1104.809357,59555.54737
2021-11-04 17:27:08+00:00,59480.5,1103.41716,1104.69151,59549.19474
2021-11-04 17:27:09+00:00,59491.6,1103.623075,1104.577471,59543.04737
2021-11-04 17:27:10+00:00,59450.7,1102.864343,1104.390204,59532.95263
2021-11-04 17:27:11+00:00,59424.5,1102.37831,1104.193565,59522.35263
2021-11-04 17:27:12+00:00,59389.6,1101.730883,1103.958847,59509.7
2021-11-04 17:27:13+00:00,59350.9,1101.012963,1103.716025,59496.61053
2021-11-04 17:27:14+00:00,59322.4,1100.484262,1103.485213,59484.16842
2021-11-04 17:27:15+00:00,59297.4,1100.020489,1103.22921,59470.36842
2021-11-04 17:27:16+00:00,59291.2,1099.905474,1102.996933,59457.84737
2021-11-04 17:27:17+00:00,59276.7,1099.636486,1102.769734,59445.6
2021-11-04 17:27:18+00:00,59287.1,1099.829415,1102.552493,59433.88947
2021-11-04 17:27:19+00:00,59320.2,1100.44345,1102.339353,59422.4
2021-11-04 17:27:20+00:00,59337.6,1100.766236,1102.100241,59409.51053
2021-11-04 17:27:21+00:00,59397,1101.86816,1101.893936,59398.38947
2021-11-04 17:27:22+00:00,59401.9,1101.959059,1101.817584,59394.27368
2021-11-04 17:27:23+00:00,59351.7,1101.027804,1101.711356,59388.54737
2021-11-04 17:27:24+00:00,59385,1101.645549,1101.582378,59381.59474
2021-11-04 17:27:25+00:00,59463.4,1103.09994,1101.556895,59380.22105
2021-11-04 17:27:26+00:00,59439.2,1102.651008,1101.492846,59376.76842
2021-11-04 17:27:27+00:00,59469.3,1103.20939,1101.48191,59376.17895
2021-11-04 17:27:28+00:00,59499,1103.760352,1101.489135,59376.56842
2021-11-04 17:27:29+00:00,59520.6,1104.161052,1101.557383,59380.24737
2021-11-04 17:27:30+00:00,59528.1,1104.300183,1101.658534,59385.7
2021-11-04 17:27:31+00:00,59516.9,1104.092413,1101.782825,59392.4
2021-11-04 17:27:32+00:00,59517.2,1104.097979,1101.945195,59401.15263
2021-11-04 17:27:33+00:00,59493.2,1103.652757,1102.111958,59410.14211
2021-11-04 17:27:34+00:00,59464.2,1103.114781,1102.274815,59418.92105
2021-11-04 17:27:35+00:00,59509.9,1103.962557,1102.488346,59430.43158
2021-11-04 17:27:36+00:00,59484.4,1103.489509,1102.691136,59441.36316
2021-11-04 17:27:37+00:00,59458.5,1103.00904,1102.858485,59450.38421
2021-11-04 17:27:38+00:00,59421.2,1102.317092,1102.957098,59455.7
2021-11-04 17:27:39+00:00,59385.9,1101.662245,1103.004256,59458.24211
2021-11-04 17:27:40+00:00,59326.6,1100.562176,1102.93552,59454.53684
2021-11-04 17:27:41+00:00,59307,1100.198578,1102.842863,59449.54211
2021-11-04 17:27:42+00:00,59323,1100.495393,1102.814842,59448.03158
2021-11-04 17:27:43+00:00,59391.2,1101.760564,1102.820895,59448.35789
2021-11-04 17:27:44+00:00,59455.5,1102.953388,1102.813182,59447.94211
2021-11-04 17:27:45+00:00,59510.1,1103.966267,1102.882406,59451.67368
2021-11-04 17:27:46+00:00,59574.6,1105.162801,1102.985217,59457.21579
2021-11-04 17:27:47+00:00,59568.7,1105.05335,1103.05327,59460.88421
2021-11-04 17:27:48+00:00,59477.4,1103.359652,1103.011091,59458.61053
2021-11-04 17:27:49+00:00,59437,1102.610196,1102.922144,59453.81579
2021-11-04 17:27:50+00:00,59446.3,1102.782719,1102.853213,59450.1
2021-11-04 17:27:51+00:00,59544.1,1104.596998,1102.879477,59451.51579
2021-11-04 17:27:52+00:00,59593.9,1105.520833,1102.977797,59456.81579
2021-11-04 17:27:53+00:00,59580.9,1105.279671,1103.091738,59462.95789
2021-11-04 17:27:54+00:00,59551.3,1104.730564,1103.13216,59465.13684
2021-11-04 17:27:55+00:00,59450.9,1102.868053,1103.099452,59463.37368
2021-11-04 17:27:56+00:00,59453.2,1102.910721,1103.094277,59463.09474
2021-11-04 17:27:57+00:00,59503,1103.834556,1103.174143,59467.4
2021-11-04 17:27:58+00:00,59503.2,1103.838266,1103.288671,59473.57368
2021-11-04 17:27:59+00:00,59491.2,1103.615655,1103.44938,59482.23684
2021-11-04 17:28:00+00:00,59476.6,1103.344812,1103.614972,59491.16316
2021-11-04 17:28:01+00:00,59495.5,1103.695424,1103.783394,59500.24211
2021-11-04 17:28:02+00:00,59495.5,1103.695424,1103.885229,59505.73158
2021-11-04 17:28:03+00:00,59453.8,1102.921851,1103.883569,59505.64211
2021-11-04 17:28:04+00:00,59437.8,1102.625037,1103.812978,59501.83684
2021-11-04 17:28:05+00:00,59367.8,1101.326473,1103.611066,59490.95263
2021-11-04 17:28:06+00:00,59332.8,1100.677191,1103.380742,59478.53684
2021-11-04 17:28:07+00:00,59408.5,1102.081495,1103.31347,59474.91053
2021-11-04 17:28:08+00:00,59474.8,1103.31142,1103.350377,59476.9
2021-11-04 17:28:09+00:00,59519.6,1104.142501,1103.421944,59480.75789
2021-11-04 17:28:10+00:00,59510.3,1103.969977,1103.388943,59478.97895
2021-11-04 17:28:11+00:00,59500.8,1103.793744,1103.298044,59474.07895
2021-11-04 17:28:12+00:00,59452.1,1102.890315,1103.172288,59467.3
2021-11-04 17:28:13+00:00,59391.9,1101.77355,1103.016656,59458.91053
2021-11-04 17:28:14+00:00,59342.3,1100.853425,1102.910623,59453.19474
2021-11-04 17:28:15+00:00,59357.3,1101.131689,1102.81699,59448.14737
2021-11-04 17:28:16+00:00,59356.7,1101.120558,1102.674148,59440.44737
2021-11-04 17:28:17+00:00,59395.4,1101.838478,1102.568896,59434.77368
2021-11-04 17:28:18+00:00,59395.8,1101.845899,1102.475751,59429.75263
2021-11-04 17:28:19+00:00,59451.8,1102.884749,1102.451537,59428.44737
2021-11-04 17:28:20+00:00,59525,1104.242676,1102.48034,59430
2021-11-04 17:28:21+00:00,59535.6,1104.439315,1102.519492,59432.11053
2021-11-04 17:28:22+00:00,59538.1,1104.485692,1102.601799,59436.54737
2021-11-04 17:28:23+00:00,59444.2,1102.743762,1102.608048,59436.88421
2021-11-04 17:28:24+00:00,59391.3,1101.762419,1102.630992,59438.12105
2021-11-04 17:28:25+00:00,59384.4,1101.634418,1102.681373,59440.83684
2021-11-04 17:28:26+00:00,59415.3,1102.207641,1102.688012,59441.19474
2021-11-04 17:28:27+00:00,59353,1101.05192,1102.569091,59434.78421
2021-11-04 17:28:28+00:00,59346.4,1100.929484,1102.399985,59425.66842
2021-11-04 17:28:29+00:00,59398.2,1101.890421,1102.290534,59419.76842
2021-11-04 17:28:30+00:00,59435.2,1102.576804,1102.226485,59416.31579
2021-11-04 17:28:31+00:00,59351.2,1101.018528,1102.12797,59411.00526
2021-11-04 17:28:32+00:00,59328,1100.588147,1102.06558,59407.64211
2021-11-04 17:28:33+00:00,59376.3,1101.484156,1102.098777,59409.43158
2021-11-04 17:28:34+00:00,59380.1,1101.554649,1102.121038,59410.63158
2021-11-04 17:28:35+00:00,59325.2,1100.536205,1102.090282,59408.97368
2021-11-04 17:28:36+00:00,59305.3,1100.167042,1102.002312,59404.23158
2021-11-04 17:28:37+00:00,59314.6,1100.339565,1101.923031,59399.95789
2021-11-04 17:28:38+00:00,59320.5,1100.449015,1101.794835,59393.04737
2021-11-04 17:28:39+00:00,59283.2,1099.757067,1101.55875,59380.32105
2021-11-04 17:28:40+00:00,59331.7,1100.656785,1101.35967,59369.58947
2021-11-04 17:28:41+00:00,59348.8,1100.974006,1101.174844,59359.62632
2021-11-04 17:28:42+00:00,59383.1,1101.610302,1101.115188,59356.41053
2021-11-04 17:28:43+00:00,59397.6,1101.87929,1101.121339,59356.74211
2021-11-04 17:28:44+00:00,59363,1101.237429,1101.100445,59355.61579
2021-11-04 17:28:45+00:00,59393.5,1101.803231,1101.07916,59354.46842
2021-11-04 17:28:46+00:00,59405.5,1102.025842,1101.130419,59357.23158
2021-11-04 17:28:47+00:00,59474.7,1103.309565,1101.255687,59363.98421
2021-11-04 17:28:48+00:00,59459.3,1103.023881,1101.315343,59367.2
2021-11-04 17:28:49+00:00,59393.2,1101.797666,1101.274335,59364.98947
2021-11-04 17:28:50+00:00,59391.1,1101.758709,1101.313292,59367.08947
2021-11-04 17:28:51+00:00,59445.7,1102.771589,1101.42821,59373.28421
2021-11-04 17:28:52+00:00,59492.9,1103.647192,1101.542054,59379.42105
2021-11-04 17:28:53+00:00,59501.6,1103.808584,1101.660682,59385.81579
2021-11-04 17:28:54+00:00,59463.8,1103.10736,1101.796006,59393.11053
2021-11-04 17:28:55+00:00,59419.2,1102.27999,1101.907214,59399.10526
2021-11-04 17:28:56+00:00,59419.9,1102.292975,1102.010025,59404.64737
2021-11-04 17:28:57+00:00,59378.9,1101.532388,1102.067045,59407.72105
2021-11-04 17:28:58+00:00,59275.3,1099.610514,1102.059332,59407.30526
2021-11-04 17:28:59+00:00,59208.6,1098.373169,1101.939141,59400.82632
2021-11-04 17:29:00+00:00,59257.8,1099.285874,1101.850292,59396.03684
2021-11-04 17:29:01+00:00,59289.7,1099.877647,1101.7591,59391.12105
2021-11-04 17:29:02+00:00,59315.5,1100.356261,1101.67894,59386.8
2021-11-04 17:29:03+00:00,59297.8,1100.02791,1101.615282,59383.36842
2021-11-04 17:29:04+00:00,59320.6,1100.45087,1101.544105,59379.53158
2021-11-04 17:29:05+00:00,59373,1101.422938,1101.512373,59377.82105
2021-11-04 17:29:06+00:00,59386.2,1101.66781,1101.425965,59373.16316
2021-11-04 17:29:07+00:00,59479.2,1103.393044,1101.445394,59374.21053
2021-11-04 17:29:08+00:00,59509.3,1103.951426,1101.55875,59380.32105
2021-11-04 17:29:09+00:00,59581.9,1105.298222,1101.74504,59390.36316
2021-11-04 17:29:10+00:00,59594.2,1105.526398,1101.89003,59398.17895
2021-11-04 17:29:11+00:00,59568,1105.040365,1101.963355,59402.13158
2021-11-04 17:29:12+00:00,59494.5,1103.676873,1101.956423,59401.75789
2021-11-04 17:29:13+00:00,59434.4,1102.561964,1101.927718,59400.21053
2021-11-04 17:29:14+00:00,59401.1,1101.944218,1101.910046,59399.25789
2021-11-04 17:29:15+00:00,59308.7,1100.230115,1101.801474,59393.40526
2021-11-04 17:29:16+00:00,59256.7,1099.265468,1101.682162,59386.97368
2021-11-04 17:29:17+00:00,59269.5,1099.502919,1101.676499,59386.66842
2021-11-04 17:29:18+00:00,59314,1100.328434,1101.779408,59392.21579
2021-11-04 17:29:19+00:00,59357.5,1101.135399,1101.876752,59397.46316
2021-11-04 17:29:20+00:00,59383,1101.608447,1101.967846,59402.37368
2021-11-04 17:29:21+00:00,59370.2,1101.370995,1102.021253,59405.25263
2021-11-04 17:29:22+00:00,59348.5,1100.968441,1102.070755,59407.92105
2021-11-04 17:29:23+00:00,59390.8,1101.753144,1102.139296,59411.61579
2021-11-04 17:29:24+00:00,59420.5,1102.304106,1102.185673,59414.11579
2021-11-04 17:29:25+00:00,59445.4,1102.766023,1102.243474,59417.23158
2021-11-04 17:29:26+00:00,59513.7,1104.03305,1102.277158,59419.04737
2021-11-04 17:29:27+00:00,59516.1,1104.077573,1102.283798,59419.40526
2021-11-04 17:29:28+00:00,59484,1103.482088,1102.188212,59414.25263
2021-11-04 17:29:29+00:00,59460.9,1103.053563,1102.058062,59407.23684
2021-11-04 17:29:30+00:00,59447.2,1102.799415,1101.940118,59400.87895
2021-11-04 17:29:31+00:00,59415.1,1102.203931,1101.862594,59396.7
2021-11-04 17:29:32+00:00,59376.5,1101.487866,1101.806063,59393.65263
2021-11-04 17:29:33+00:00,59369.8,1101.363575,1101.775503,59392.00526
2021-11-04 17:29:34+00:00,59361.7,1101.213313,1101.82725,59394.79474
2021-11-04 17:29:35+00:00,59327.2,1100.573306,1101.896084,59398.50526
2021-11-04 17:29:36+00:00,59348.3,1100.964731,1101.973021,59402.65263
2021-11-04 17:29:37+00:00,59390.6,1101.749434,1102.047811,59406.68421
2021-11-04 17:29:38+00:00,59370.7,1101.380271,1102.060699,59407.37895
2021-11-04 17:29:39+00:00,59352,1101.033369,1102.030431,59405.74737
2021-11-04 17:29:40+00:00,59364.2,1101.25969,1102.024573,59405.43158
2021-11-04 17:29:41+00:00,59386.6,1101.67523,1102.061773,59407.43684
2021-11-04 17:29:42+00:00,59415.5,1102.211351,1102.085889,59408.73684
2021-11-04 17:29:43+00:00,59406.8,1102.049959,1102.072513,59408.01579
2021-11-04 17:29:44+00:00,59391.5,1101.76613,1102.019887,59405.17895
2021-11-04 17:29:45+00:00,59415.6,1102.213206,1101.924105,59400.01579
2021-11-04 17:29:46+00:00,59406.7,1102.048103,1101.817291,59394.25789
2021-11-04 17:29:47+00:00,59397.5,1101.877435,1101.732836,59389.70526
2021-11-04 17:29:48+00:00,59351.6,1101.025949,1101.626119,59383.95263
2021-11-04 17:29:49+00:00,59244.2,1099.033581,1101.427917,59373.26842
2021-11-04 17:29:50+00:00,59185.5,1097.944643,1101.203744,59361.18421
2021-11-04 17:29:51+00:00,59173,1097.712757,1101.005054,59350.47368
2021-11-04 17:29:52+00:00,59199.7,1098.208066,1100.838975,59341.52105
2021-11-04 17:29:53+00:00,59250.2,1099.144887,1100.73011,59335.65263
2021-11-04 17:29:54+00:00,59285.1,1099.792313,1100.689005,59333.43684
2021-11-04 17:29:55+00:00,59282,1099.734805,1100.624273,59329.94737
2021-11-04 17:29:56+00:00,59323.6,1100.506523,1100.558856,59326.42105
2021-11-04 17:29:57+00:00,59345.6,1100.914643,1100.53435,59325.1
2021-11-04 17:29:58+00:00,59331.9,1100.660496,1100.514725,59324.04211
2021-11-04 17:29:59+00:00,59342.6,1100.85899,1100.493635,59322.90526
2021-11-04 17:30:00+00:00,59337.7,1100.768091,1100.445891,59320.33158
2021-11-04 17:30:01+00:00,59347.1,1100.942469,1100.379108,59316.73158
2021-11-04 17:30:02+00:00,59306.5,1100.189303,1100.281178,59311.45263
2021-11-04 17:30:03+00:00,59290.1,1099.885068,1100.182175,59306.11579
2021-11-04 17:30:04+00:00,59300.4,1100.076142,1100.069698,59300.05263
2021-11-04 17:30:05+00:00,59292.6,1099.931445,1099.958295,59294.04737
2021-11-04 17:30:06+00:00,59285.4,1099.797879,1099.848845,59288.14737
2021-11-04 17:30:07+00:00,59318.3,1100.408203,1099.816332,59286.39474
2021-11-04 17:30:08+00:00,59383.6,1101.619578,1099.952437,59293.73158
2021-11-04 17:30:09+00:00,59452.8,1102.9033,1100.213419,59307.8
2021-11-04 17:30:10+00:00,59437.4,1102.617616,1100.471569,59321.71579
2021-11-04 17:30:11+00:00,59344.2,1100.888672,1100.612654,59329.32105
2021-11-04 17:30:12+00:00,59283.9,1099.770052,1100.645557,59331.09474
2021-11-04 17:30:13+00:00,59374.7,1101.454474,1100.733039,59335.81053
2021-11-04 17:30:14+00:00,59424.4,1102.376454,1100.872074,59343.30526
2021-11-04 17:30:15+00:00,59443.9,1102.738197,1100.98953,59349.63684
2021-11-04 17:30:16+00:00,59429.9,1102.478484,1101.071838,59354.07368
2021-11-04 17:30:17+00:00,59401.3,1101.947929,1101.139597,59357.72632
2021-11-04 17:30:18+00:00,59376.9,1101.495286,1101.173086,59359.53158
2021-11-04 17:30:19+00:00,59407.9,1102.070365,1101.241627,59363.22632
2021-11-04 17:30:20+00:00,59410,1102.109321,1101.30304,59366.53684
2021-11-04 17:30:21+00:00,59432.1,1102.519296,1101.425672,59373.14737
2021-11-04 17:30:22+00:00,59400.9,1101.940508,1101.533853,59378.97895
2021-11-04 17:30:23+00:00,59401.1,1101.944218,1101.632173,59384.27895
2021-11-04 17:30:24+00:00,59383.1,1101.610302,1101.720533,59389.04211
2021-11-04 17:30:25+00:00,59392,1101.775405,1101.824614,59394.65263
2021-11-04 17:30:26+00:00,59358.3,1101.15024,1101.863668,59396.75789
2021-11-04 17:30:27+00:00,59389.1,1101.721607,1101.869038,59397.04737
2021-11-04 17:30:28+00:00,59374.8,1101.45633,1101.792882,59392.94211
2021-11-04 17:30:29+00:00,59467.4,1103.174143,1101.822173,59394.52105
2021-11-04 17:30:30+00:00,59519.4,1104.138791,1101.993232,59403.74211
2021-11-04 17:30:31+00:00,59467.8,1103.181564,1102.172785,59413.42105
2021-11-04 17:30:32+00:00,59420.9,1102.311526,1102.217893,59415.85263
2021-11-04 17:30:33+00:00,59327.3,1100.575161,1102.123088,59410.74211
2021-11-04 17:30:34+00:00,59244.9,1099.046567,1101.928792,59400.26842
2021-11-04 17:30:35+00:00,59239.5,1098.946392,1101.742892,59390.24737
2021-11-04 17:30:36+00:00,59254.3,1099.220945,1101.599367,59382.51053
2021-11-04 17:30:37+00:00,59257.7,1099.284018,1101.482984,59376.23684
2021-11-04 17:30:38+00:00,59273.4,1099.575268,1101.351663,59369.15789
2021-11-04 17:30:39+00:00,59390.3,1101.743869,1101.332429,59368.12105
2021-11-04 17:30:40+00:00,59425.9,1102.404281,1101.326376,59367.79474
2021-11-04 17:30:41+00:00,59459.9,1103.035012,1101.383981,59370.9
2021-11-04 17:30:42+00:00,59518.5,1104.122095,1101.498606,59377.07895
2021-11-04 17:30:43+00:00,59453.6,1102.918141,1101.56744,59380.78947
2021-11-04 17:30:44+00:00,59395.9,1101.847754,1101.571248,59380.99474
2021-11-04 17:30:45+00:00,59414.7,1102.196511,1101.626314,59383.96316
2021-11-04 17:30:46+00:00,59464.4,1103.118491,1101.699835,59387.92632
2021-11-04 17:30:47+00:00,59493.7,1103.662032,1101.815924,59394.18421
2021-11-04 17:30:48+00:00,59445.1,1102.760458,1101.794151,59393.01053
2021-11-04 17:30:49+00:00,59351.4,1101.022238,1101.630122,59384.16842
2021-11-04 17:30:50+00:00,59273.9,1099.584543,1101.440805,59373.96316
2021-11-04 17:30:51+00:00,59229.8,1098.766448,1101.254222,59363.90526
2021-11-04 17:30:52+00:00,59224.4,1098.666273,1101.153754,59358.48947
2021-11-04 17:30:53+00:00,59257.4,1099.278453,1101.165959,59359.14737
2021-11-04 17:30:54+00:00,59305.7,1100.174462,1101.230594,59362.63158
2021-11-04 17:30:55+00:00,59335.4,1100.725424,1101.309777,59366.9
2021-11-04 17:30:56+00:00,59307.1,1100.200433,1101.35801,59369.5
2021-11-04 17:30:57+00:00,59268.7,1099.488078,1101.353421,59369.25263
2021-11-04 17:30:58+00:00,59340.4,1100.818178,1101.3047,59366.62632
2021-11-04 17:30:59+00:00,59391.9,1101.77355,1101.271504,59364.83684
2021-11-04 17:31:00+00:00,59385.6,1101.656679,1101.19896,59360.92632
2021-11-04 17:31:01+00:00,59320.5,1100.449015,1101.00564,59350.50526
2021-11-04 17:31:02+00:00,59310.9,1100.270927,1100.866313,59342.99474
2021-11-04 17:31:03+00:00,59317.4,1100.391508,1100.789669,59338.86316
2021-11-04 17:31:04+00:00,59332.6,1100.673481,1100.709509,59334.54211
2021-11-04 17:31:05+00:00,59365.4,1101.281951,1100.612849,59329.33158
2021-11-04 17:31:06+00:00,59393.7,1101.806942,1100.515213,59324.06842
2021-11-04 17:31:07+00:00,59426.9,1102.422832,1100.497443,59323.11053
2021-11-04 17:31:08+00:00,59402.8,1101.975755,1100.547628,59325.81579
2021-11-04 17:31:09+00:00,59381.3,1101.57691,1100.652489,59331.46842
2021-11-04 17:31:10+00:00,59364,1101.25598,1100.783517,59338.53158
